Date,PG Adj. Close,PG P/S (LTM),PG P/FCF (LTM),PG P/E (LTM),PG Debt/Equity (LTM),actual_returns,ps_sma_fast,ps_sma_slow,ps_ema_fast,ps_ema_slow,pfcf_sma_fast,pfcf_sma_slow,pfcf_ema_fast,pfcf_ema_slow,pe_sma_fast,pe_sma_slow,pe_ema_fast,pe_ema_slow,ps_RSI,ps_bb_upper,ps_bb_mid,ps_bb_lower,pfcf_RSI,pfcf_bb_upper,pfcf_bb_mid,pfcf_bb_lower,pe_RSI,pe_bb_upper,pe_bb_mid,pe_bb_lower,ps_Signal_sma,ps_Signal_ema,ps_Signal_bb_rsi,pfcf_Signal_sma,pfcf_Signal_ema,pfcf_Signal_bb_rsi,pe_Signal_sma,pe_Signal_ema,pe_Signal_bb_rsi,ps_Entry/Exit_sma,ps_Entry/Exit_ema,pfcf_Entry/Exit_sma,pfcf_Entry/Exit_ema,pe_Entry/Exit_sma,pe_Entry/Exit_ema,ps_Position_sma,ps_Position_ema,pfcf_Position_sma,pfcf_Position_ema,pe_Position_sma,pe_Position_ema,ps_Entry/Exit Position_sma,ps_Entry/Exit Position_ema,pfcf_Entry/Exit Position_sma,pfcf_Entry/Exit Position_ema,pe_Entry/Exit Position_sma,pe_Entry/Exit Position_ema,ps_Portfolio Holdings_sma,ps_Portfolio Holdings_ema,pfcf_Portfolio Holdings_sma,pfcf_Portfolio Holdings_ema,pe_Portfolio Holdings_sma,pe_Portfolio Holdings_ema,ps_Portfolio Cash_sma,ps_Portfolio Cash_ema,pfcf_Portfolio Cash_sma,pfcf_Portfolio Cash_ema,pe_Portfolio Cash_sma,pe_Portfolio Cash_ema,ps_Portfolio Total_sma,ps_Portfolio Total_ema,pfcf_Portfolio Total_sma,pfcf_Portfolio Total_ema,pe_Portfolio Total_sma,pe_Portfolio Total_ema,ps_Portfolio Daily Returns_sma,ps_Portfolio Daily Returns_ema,pfcf_Portfolio Daily Returns_sma,pfcf_Portfolio Daily Returns_ema,pe_Portfolio Daily Returns_sma,pe_Portfolio Daily Returns_ema,ps_Portfolio Cumulative Returns_sma,ps_Portfolio Cumulative Returns_ema,pfcf_Portfolio Cumulative Returns_sma,pfcf_Portfolio Cumulative Returns_ema,pe_Portfolio Cumulative Returns_sma,pe_Portfolio Cumulative Returns_ema
2021-11-11,138.442647234,4.592812371347455,23.2360700925428,26.7559701999446,,-0.0028606456885982,4.547825397711892,4.531243969901416,4.552833341851219,4.519481188272984,23.00847088139962,21.92556480756853,23.012343136515632,22.02581364744924,26.49389327873441,25.83793293492059,26.507534568129447,25.922773695625995,58.587857318677386,4.64453862809993,4.504199200013205,4.36385977192648,65.29639112717346,23.420050036975116,22.707775047355423,21.99550005773574,62.97305374322383,26.956327356157978,26.18186164077689,25.407395925395804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-11-12,138.5939506736,4.597831838419457,23.26146470466321,26.785211697427904,,0.0010928961748635,4.559025083617672,4.533754466161663,4.561014886681807,4.521032686295687,23.065132609700267,21.958826569934,23.05763796708792,22.05028198521585,26.559138370002064,25.86137402583815,26.558021318910985,25.939851675859696,59.12466633813956,4.642731283364119,4.5037265228861205,4.364721762408122,65.78233505880249,23.49036339847221,22.745664284167127,22.00096516986204,63.49055076347455,27.02598690817584,26.208258965602614,25.39053102302939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-11-15,139.3882937315,4.624184040550702,23.3947864183118,26.938729559234147,,0.0057314410480349,4.573957998157847,4.536499054638092,4.572500187385242,4.523075287370044,23.14068158076343,21.99328657794989,23.118937685492263,22.07690583537617,26.646131825020564,25.88618481736,26.627240998969743,25.95963143592652,61.91580174918487,4.655802088735432,4.507889262815334,4.359976436895237,68.29258168608663,23.55474923072005,22.806424998691547,22.05810076666305,66.16423402438929,27.122924228341137,26.261240614354005,25.399557000366872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-11-16,139.189707967025,4.61759599001789,23.36145598989965,26.900350093782585,,-0.0014246947082768,4.583777330617854,4.538556466723794,4.580699424227541,4.524946984452179,23.19035979072604,22.024563883645516,23.16303192265724,22.102342472099405,26.703335504474648,25.907118389495757,26.676897198026623,25.97825952816129,60.79807886106465,4.666641164680972,4.518132112810148,4.3696230609393245,66.96985512552625,23.609586552178964,22.8582458790549,22.106905205930836,64.884931611803,27.186068543750856,26.320911545161778,25.4557545465727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-11-17,139.10459978224998,4.614772539785839,23.34717152056142,26.883901751424624,,-0.0006114545825124,4.590208522804584,4.540454845173475,4.586894536147232,4.526725708320172,23.222896637509017,22.05509847137732,23.19651184954891,22.12699255226697,26.74080117312938,25.92715202037009,26.714534389553528,25.99619303753284,60.29570513218155,4.675788364161525,4.527371069390563,4.3789537746196014,66.37649445815926,23.6558642903265,22.904987836994163,22.154111383661824,64.31102233876487,27.23935663325373,26.37473417647289,25.51011171969205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-11-18,139.1235127122,4.615399973177941,23.350345847117467,26.88755693865724,,0.0001359619306595,4.595855423260909,4.54266033596469,4.592077342880088,4.52848163435696,23.251465576146128,22.08704451089719,23.224481667288646,22.15121736998678,26.773697857799988,25.948913756144364,26.74599303484511,26.013843807852137,60.37406411163463,4.674092395804764,4.539590334545221,4.405088273285679,66.44763786692359,23.64728400521444,22.96680784588116,22.28633168654787,64.3864077567698,27.229476569549483,26.44591894691613,25.662361324282777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-11-19,138.83981876295,4.6059884724130775,23.30273094936709,26.83272913084772,,-0.0020391517128875,4.598302413458995,4.544598402896114,4.594606639158813,4.530016423229359,23.26384544955729,22.11771956935625,23.238708809484727,22.17401961908342,26.787953087825933,25.969152732205465,26.761763234118312,26.030059358802543,58.50876638033947,4.674150397557519,4.548986149471716,4.423821901385914,64.25154260096667,23.647577449116586,23.0143433854496,22.381109321782613,62.26193204653767,27.229814465601493,26.500655375024063,25.771496284446638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-11-22,139.7665523305,4.636732708237186,23.45827294864564,27.01183330298017,,0.0066748399400626,4.607243339181727,4.546742542857076,4.602265924445789,4.53212961699189,23.309079602400477,22.149485146023107,23.27862956205944,22.19945037808465,26.84003950522232,25.99061277016307,26.80723051936592,26.04950042700408,62.576323877073904,4.675368018267613,4.559887804519812,4.444407590772012,67.9750298172758,23.6537376659685,23.069497308654164,22.485256951339828,66.18686722394024,27.236907858669703,26.56416425237699,25.89142064608428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-11-23,141.3174125864,4.688182245728434,23.718567722896307,27.31155865220295,,0.0110960757780784,4.619948865209106,4.549185359622227,4.617887073769906,4.535219768055979,23.373359714337248,22.182863879535685,23.35861831857523,22.22953190966508,26.914057045734967,26.01385655617981,26.898926543518108,26.074491678988213,68.19545312101616,4.692574440297242,4.570224769522146,4.44787509874705,73.03644700410767,23.74078882242749,23.121794337994363,22.502799853561235,71.52427177216843,27.33714589973326,26.624383461262106,25.911621022790943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-11-24,140.57980831835,4.663712343747569,23.59476898878468,27.16900635194351,,-0.0052194860813704,4.625721252342555,4.551357317540803,4.626218941038572,4.5377641754954166,23.40256351827901,22.21488465105293,23.401554804067853,22.25656630727141,26.947684767844542,26.03552772762624,26.948031963231816,26.096165236868515,63.325376500619576,4.696440189792535,4.580938194555204,4.465436199317872,67.56688282281405,23.76034651801076,23.17599596324523,22.591645408479703,66.17409467385048,27.35966627938955,26.686795782460354,26.01392528553116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-11-26,139.454488986325,4.626380057390651,23.405896561093986,26.951522714359488,,-0.008004843266514,4.629078020946875,4.552822414804705,4.6262482349207685,4.539518945433937,23.419546165134125,22.243487021452847,23.40234421443624,22.279325322198588,26.96724001928603,26.05314864520938,26.948666645255027,26.11310300870002,56.67551100260687,4.694894613311032,4.588451709329375,4.482008805347718,60.164213184284165,23.752527099197454,23.21400852326688,22.675489947336292,58.93142470392797,27.35066234129399,26.73056664901016,26.11047095672633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-11-29,140.92024105745,4.675006144662812,23.65190686607201,27.23479972129983,,0.010510612327931,4.63679545157121,4.554780312898055,4.635113309419322,4.542201860270152,23.458590381275005,22.274579488566246,23.44771924200638,22.306505154750536,27.01219882167323,26.07363910575404,27.000690840899537,26.135314824791102,62.237891978803226,4.699716602915884,4.597910267594432,4.496103932272979,65.47074861101217,23.77692262842477,23.26186149548764,22.746800362550506,64.39733626053878,27.378753410499765,26.78566859583758,26.1925837811754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-11-30,136.72157060855,4.535715933405066,22.947206379681248,26.42334816608142,,-0.0297946584351094,4.627948640856646,4.555328958987148,4.617041059234912,4.542073426074804,23.41383237741195,22.298549966657085,23.35671690340181,22.319192307719455,26.96066068235795,26.085923118516977,26.895719445478058,26.141018455311706,44.58103543789637,4.690800920228052,4.600953319507238,4.511105718786424,46.40236938083465,23.73181618576914,23.27725697908769,22.82269777240624,45.65336186506304,27.326814049382644,26.803396253689197,26.279978457995743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-12-01,138.442647234,4.592812371347455,23.2360700925428,26.7559701999446,,0.0125881864711578,4.625470278989603,4.55641259969381,4.612635843255374,4.543078157664361,23.401293787676263,22.32524411672677,23.33478111960926,22.337348303458533,26.94622269297416,26.10133110071265,26.8703104917447,26.153195717581664,50.74906056157879,4.6864886609813,4.604623804803719,4.522758948626138,52.50836759032323,23.709999496990704,23.295826789201158,22.881654081411604,51.841245354299495,27.30169247450139,26.82477909872433,26.347865722947272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-12-02,139.25590322185,4.619792006857839,23.37256613268184,26.91314324890793,,0.0058743169398907,4.625972225696803,4.557821626387472,4.613936963910367,4.544597243787004,23.403833248888304,22.35355817333813,23.34165112198609,22.35784766641345,26.949146842722485,26.11862338297945,26.878098265774376,26.16824418354852,53.38896507927176,4.686276504542732,4.6080903742506845,4.529904243958637,55.110716371074616,23.70892614988192,23.31336494319866,22.9178037365154,54.47876226390791,27.30045653214474,26.844974007925863,26.389491483706987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-12-03,141.7334970453,4.701985780173196,23.78840290621105,27.391972770263163,,0.0177916610077415,4.634630806396329,4.559722323001545,4.629945839594518,4.547713848467918,23.447638954797664,22.38451591767619,23.4228787191179,22.386175492944098,26.999588425883083,26.13884692941841,26.971529993863243,26.192476432790397,60.35996739372824,4.700027336220868,4.61524311482861,4.530458893436353,61.95106762953567,23.778494698057287,23.349552265471893,22.9206098328865,61.412320817726574,27.380563624022606,26.88664314184146,26.392722659660315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-12-06,143.880114594625,4.77319946926288,24.14868896569817,27.806836515840622,,0.0151454496930878,4.651351906081309,4.561949299062011,4.655991954079674,4.552178910265838,23.53223475643077,22.41730689646089,23.55484421849613,22.42107674983032,27.096999164382368,26.16104951269101,27.12340390695004,26.22444395918743,65.21417197573443,4.732453929347307,4.624827159770144,4.51720039019298,66.68750825003887,23.942548121064977,23.39804010299403,22.853532084923085,66.213951718091,27.569468567056244,26.94247612610408,26.315483685151907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-12-07,143.501855995625,4.760650801589359,24.08520243542992,27.733732772170114,,-0.0026289845547158,4.663743715416527,4.563609341369344,4.675020835445071,4.55630706652967,23.594927705109203,22.44743843765439,23.651272985211364,22.45402973370357,27.169189111301364,26.18003888832329,27.234372791535503,26.2543308663752,63.73312743297416,4.752184072355932,4.635493527299118,4.518802982242304,65.14852799991068,24.042367349202515,23.45200365375484,22.86163995830716,64.68648250032157,27.68440884235904,27.00461430826177,26.3248197741645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-12-08,144.144895613925,4.781983536648603,24.19312953695809,27.85800913649305,,0.0044810543657332,4.673123844508543,4.565505600875672,4.694468599300259,4.560775907522124,23.642383886515383,22.47875422768553,23.749792358256222,22.48846735357,27.22383415973037,26.20039973272045,27.347761217891417,26.28608687172407,65.18082619411776,4.774265346095272,4.646536354858815,4.518807363622359,66.56129833664696,24.154081476158968,23.507871800426315,22.861662124693662,66.11745911091612,27.81304590705394,27.068945602732597,26.324845298411248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-12-09,144.9865209967,4.8099043222406594,24.334387066898408,28.020664966267542,,0.0058387456537427,4.6877430423578526,4.567926316613639,4.71545691256215,4.565709143457144,23.716345694326755,22.51260735539832,23.856082305282072,22.525020219180465,27.30900002116278,26.22376611886149,27.4701073539598,26.32043495280414,67.03555186620038,4.801327689685695,4.656732147350195,4.512136605014695,68.3686156870121,24.29099595506634,23.55945460630288,22.827913257539414,67.94813171786534,27.970700781692905,27.128342394503584,26.285984007314266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-12-10,147.01020450135,4.87703969432705,24.674040004000787,28.41176999509733,,0.0139577354552569,4.712809006051492,4.571178615011297,4.744835600155768,4.571874104860509,23.843160038617437,22.550591857238636,24.00480188686729,22.56757506640463,27.45502474923656,26.25194449114243,27.64131874325753,26.36184752789905,71.03130462729897,4.841207880441125,4.670943513499175,4.500679146557225,72.25211589848087,24.492758803790505,23.63135310187578,22.769947399961055,71.88206177710097,28.20302753688013,27.21113238426122,26.219237231642307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-12-13,149.100083260825,4.946371083266354,25.02480308395094,28.815668179127982,,0.0142158754663579,4.739945499911846,4.57558202426656,4.781478415266784,4.57928988661112,23.980449660405327,22.594183546326224,24.190256649973406,22.6162330469501,27.613111595019376,26.28673594769759,27.854836822506694,26.41043803584418,74.47260429814443,4.893012026823248,4.68837047574152,4.483728924659792,75.5857079609449,24.754847624124935,23.719520020840168,22.6841924175554,75.25920938153794,28.50481870202314,27.31265520834622,26.120491714669303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
2021-12-14,149.648558229375,4.9645666514039775,25.116858552895653,28.92166860751442,,0.0036785691634426,4.782830571711737,4.579516663512802,4.814767185473546,4.5869191294783045,24.197414877726768,22.63571142058168,24.358729723231995,22.665750383701496,27.86294363916268,26.318928505792005,28.048806237962648,26.460165373897052,75.30184104776647,4.940235187483877,4.705389606284184,4.470544025084491,76.38747003134165,24.993760208046208,23.80562362756936,22.617487047092517,76.07148373955718,28.779922794509726,27.41180216076024,26.04368152701075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,110299.38609241747,114954.58354485399,101808.47902517198,106601.522411542,107969.23247477002,111047.16571576096,0.0,0.0,0.0,0.0,0.0,0.0,0.10299386092417628,0.14954583544853994,0.01808479025171983,0.06601522411542016,0.07969232474770083,0.11047165715760898
