Date,NVDA Adj. Close,NVDA P/S (LTM),NVDA P/FCF (LTM),NVDA P/E (LTM),NVDA Debt/Equity (LTM),actual_returns,ps_sma_fast,ps_sma_slow,ps_ema_fast,ps_ema_slow,pfcf_sma_fast,pfcf_sma_slow,pfcf_ema_fast,pfcf_ema_slow,pe_sma_fast,pe_sma_slow,pe_ema_fast,pe_ema_slow,ps_RSI,ps_bb_upper,ps_bb_mid,ps_bb_lower,pfcf_RSI,pfcf_bb_upper,pfcf_bb_mid,pfcf_bb_lower,pe_RSI,pe_bb_upper,pe_bb_mid,pe_bb_lower,ps_Signal_sma,ps_Signal_ema,ps_Signal_bb_rsi,pfcf_Signal_sma,pfcf_Signal_ema,pfcf_Signal_bb_rsi,pe_Signal_sma,pe_Signal_ema,pe_Signal_bb_rsi,ps_Entry/Exit_sma,ps_Entry/Exit_ema,pfcf_Entry/Exit_sma,pfcf_Entry/Exit_ema,pe_Entry/Exit_sma,pe_Entry/Exit_ema,ps_Position_sma,ps_Position_ema,pfcf_Position_sma,pfcf_Position_ema,pe_Position_sma,pe_Position_ema,ps_Entry/Exit Position_sma,ps_Entry/Exit Position_ema,pfcf_Entry/Exit Position_sma,pfcf_Entry/Exit Position_ema,pe_Entry/Exit Position_sma,pe_Entry/Exit Position_ema,ps_Portfolio Holdings_sma,ps_Portfolio Holdings_ema,pfcf_Portfolio Holdings_sma,pfcf_Portfolio Holdings_ema,pe_Portfolio Holdings_sma,pe_Portfolio Holdings_ema,ps_Portfolio Cash_sma,ps_Portfolio Cash_ema,pfcf_Portfolio Cash_sma,pfcf_Portfolio Cash_ema,pe_Portfolio Cash_sma,pe_Portfolio Cash_ema,ps_Portfolio Total_sma,ps_Portfolio Total_ema,pfcf_Portfolio Total_sma,pfcf_Portfolio Total_ema,pe_Portfolio Total_sma,pe_Portfolio Total_ema,ps_Portfolio Daily Returns_sma,ps_Portfolio Daily Returns_ema,pfcf_Portfolio Daily Returns_sma,pfcf_Portfolio Daily Returns_ema,pe_Portfolio Daily Returns_sma,pe_Portfolio Daily Returns_ema,ps_Portfolio Cumulative Returns_sma,ps_Portfolio Cumulative Returns_ema,pfcf_Portfolio Cumulative Returns_sma,pfcf_Portfolio Cumulative Returns_ema,pe_Portfolio Cumulative Returns_sma,pe_Portfolio Cumulative Returns_ema
2020-11-03,129.8577670492115,24.62250530593188,64.84439262688974,95.49008390526728,,0.0348747093774217,24.73678119082281,23.25096576011606,24.67447261001488,23.099892434571583,65.14534292644628,61.457488146771,64.98126149167986,61.013509048251954,95.93326438999054,87.23752920961466,95.69154168592276,88.1891328555181,47.5991398810074,27.47301333233719,25.517894924374275,23.56277651641136,47.57738115834063,72.35132416589089,67.20243845735737,62.05355274882386,47.78989704089123,106.54481806948314,98.96255060719838,91.38028314491362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,0.0,0.0,0.0,0.0,0.0,0.0,0.14586700585387957,0.12013269823092987,0.14738212848625376,0.12942526778254115,0.06709991063764242,0.053446805675964715
2020-11-04,137.58519936392224,26.087714107003443,68.70308099334811,101.17240215902164,,0.0595068935058948,24.787749086513585,23.32019421175496,24.931425609467347,23.159057220164293,65.2795690012699,61.63544402117899,65.65795594652863,61.16577779964,96.13092618660777,87.56318584908863,96.68806177194074,88.44622729717163,56.19336408042967,27.432561646039044,25.50184334683122,23.571125047623397,56.17056962677815,72.24479296623568,67.16016595975609,62.07553895327649,56.39664488465312,106.3879398448376,98.90029997642976,91.41266010802192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,0.0,0.0,0.0,0.0,0.0,0.0,0.14586700585387957,0.12013269823092987,0.14738212848625376,0.12942526778254115,0.06709991063764242,0.053446805675964715
2020-11-05,141.23322565512,26.77942126291619,70.52472058052813,103.85495511353636,,0.0265146709679759,24.93885613163414,23.398538511305496,25.26742481918532,23.230747597248488,65.67751569437614,61.83745688412455,66.54282224361944,61.35110339926155,96.71694390649274,87.92353923674487,97.99113328859448,88.75135062026796,59.56494605658502,27.522355253796334,25.53222078002678,23.54208630625722,59.54223843294635,72.48126816989401,67.2401661945273,61.99906421916061,59.76842322880794,106.7361740733354,99.018108607543,91.3000431417506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,0.0,0.0,0.0,0.0,0.0,0.0,0.14586700585387957,0.12013269823092987,0.14738212848625376,0.12942526778254115,0.06709991063764242,0.053446805675964715
2020-11-06,145.242812993634,27.53968449368542,72.52690544446685,106.80337968667487,,0.0283898305084744,25.122633692460774,23.480986202887788,25.680562941821695,23.31607308034625,66.16150155049385,62.0501965907546,67.63083737104624,61.57240641005769,97.42966320476064,88.30085022764601,99.59335990642728,89.10881654237502,62.94103235077441,27.77449641842651,25.607797942613843,23.441099466801177,62.918690193457685,73.14529242224103,67.43920179807498,61.73311117390893,63.14204753015693,107.7140185561516,99.31120914735776,90.90839973856396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,0.0,0.0,0.0,0.0,0.0,0.0,0.14586700585387957,0.12013269823092987,0.14738212848625376,0.12942526778254115,0.06709991063764242,0.053446805675964715
2020-11-09,135.95443436430276,25.778502569154227,67.88875953759322,99.973229478304,,-0.0639506935860458,25.215208033624187,23.54619811298585,25.698370146791248,23.364834060322647,66.40529993132434,62.21755370452026,67.67773231041842,61.69748270961284,97.78868157008674,88.61120586311901,99.66242710131394,89.3239534321954,52.09075002561941,27.637556276820582,25.551511041106,23.465465805391407,52.0763268116257,72.78465485923286,67.29096790003022,61.7972809408276,52.21818240287976,107.18294239434356,99.09291938029428,91.002896366245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,0.0,0.0,0.0,0.0,0.0,0.0,0.14586700585387957,0.12013269823092987,0.14738212848625376,0.12942526778254115,0.06709991063764242,0.053446805675964715
2020-11-10,127.36922963389,24.15065039035592,63.601743065914135,93.66015372880362,,-0.063147662454377,25.096676944102565,23.59422796612018,25.416966554712097,23.380394779729247,66.09314337325137,62.33964060005084,66.93664335687218,61.73519083548019,97.32899870909552,88.855196249828,98.57110466994844,89.40981878460347,44.46142700205479,27.47977274218836,25.411727568362025,23.34368239453569,44.451557675777366,72.36912535309084,66.92284230611772,61.476559259144594,44.54686061089365,106.57103216125796,98.55081631746437,90.53060047367076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,0.0,0.0,0.0,0.0,0.0,0.0,0.14586700585387957,0.12013269823092987,0.14738212848625376,0.12942526778254115,0.06709991063764242,0.053446805675964715
2020-11-11,133.83244504522602,25.376149329506312,66.82914553315864,98.41283811535526,,0.0507439310884887,25.246271027569843,23.648966251671144,25.40954524103832,23.41991467180404,66.48710561886716,62.47926824374283,66.91709829801516,61.83606122553323,97.90914891739216,89.12685781723675,98.54232893274964,89.5880963951134,50.35627258044328,27.33528211385811,25.347686738384983,23.360091362911863,50.34576378898238,71.98860326900687,66.75418811469463,61.519772960382376,50.44868511121357,106.01067398278022,98.30245555352548,90.59423712427076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,0.0,0.0,0.0,0.0,0.0,0.0,0.14586700585387957,0.12013269823092987,0.14738212848625376,0.12942526778254115,0.06709991063764242,0.053446805675964715
2020-11-12,134.21894133718476,25.449433409567547,67.02214220842572,98.69704570784106,,0.0028879117603217,25.328112796999616,23.70604076125332,25.41679763531636,23.460103161660744,66.70263932529733,62.62508490869583,66.93619719081708,61.93875589846179,98.22654462236626,89.40710128033544,98.57045925549356,89.7684716290288,50.69329984737095,27.22611330654357,25.29915376535016,23.37219422415675,50.68276659983994,71.70110267082887,66.6263745100383,61.55164634924774,50.78599590465453,105.58729957628653,98.1142367833522,90.64117399041788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,0.0,0.0,0.0,0.0,0.0,0.0,0.14586700585387957,0.12013269823092987,0.14738212848625376,0.12942526778254115,0.06709991063764242,0.053446805675964715
2020-11-13,132.625579204529,25.14731387944891,66.22649785023181,97.52537698761957,,-0.0118713656715031,25.472411514680445,23.764575192186545,25.367800588795,23.493513274884272,67.08265600469664,62.77484828566679,66.8071609470743,62.02366167968496,98.78615854010374,89.69166963720843,98.38044429769828,89.92207371533753,49.2100699133006,27.140859146771817,25.250502592189044,23.36014603760627,49.20025395850821,71.47658229239292,66.49824962042936,61.519916948465806,49.29614817112143,105.25667006605865,97.92555961384724,90.59444916163582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,0.0,0.0,0.0,0.0,0.0,0.0,0.14586700585387957,0.12013269823092987,0.14738212848625376,0.12942526778254115,0.06709991063764242,0.053446805675964715
2020-11-16,134.80242606181926,25.5600687304248,67.31350493106228,99.12610749258968,,0.0164134767240731,25.64914434779946,23.82192041550879,25.402758432727687,23.534435165093,67.54808927716186,62.92135887517137,66.89922348961757,62.12841105099936,99.47155723750134,89.97321228114426,98.51601942404216,90.10433180993658,51.306252864585886,27.143536796784293,25.2521573939954,23.3607779912065,51.29628749829893,71.48363399515753,66.50260760986697,61.5215812245764,51.394051178179865,105.26705442870572,97.93197720463954,90.59689998057335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,0.0,0.0,0.0,0.0,0.0,0.0,0.14586700585387957,0.12013269823092987,0.14738212848625376,0.12942526778254115,0.06709991063764242,0.053446805675964715
2020-11-17,133.87483496111827,25.38418693823192,66.85031291030033,98.44400927044568,,-0.0068811157766226,25.725312511029472,23.884505301460987,25.399381797364818,23.571063913075943,67.74868130550291,63.08182755437812,66.89033065701443,62.22191405811422,99.76694977401918,90.27298722783162,98.5029266688428,90.26947393786745,50.35260747361644,27.10656899151652,25.231046850926127,23.35552471033573,50.34307483362234,71.38627774121197,66.44701211597462,61.50774649073727,50.436411760300906,105.12368726184222,97.85010708200484,90.57652690216744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,0.0,0.0,0.0,0.0,0.0,0.0,0.14586700585387957,0.12013269823092987,0.14738212848625376,0.12942526778254115,0.06709991063764242,0.053446805675964715
2020-11-18,133.93966659718876,22.500903431007647,78.60421985815603,87.66280818662753,,0.0004842705209633,25.36663144342989,23.917317257937817,24.872385730754424,23.549872616401323,68.73879519198371,63.357338137551466,69.02012869358562,62.54631615316456,98.41599037677976,90.46158479704036,96.53199603571274,90.21785679427852,37.91193801428327,27.28842348342509,25.07719026497173,22.865957046518364,67.06707176347086,74.25657718217356,67.00918209662682,59.76178701108007,38.29145564764917,105.75690779567832,97.27345828169372,88.79000876770914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,0.0,0.0,0.0,0.0,0.0,0.0,0.14586700585387957,0.12013269823092987,0.14738212848625376,0.12942526778254115,0.06709991063764242,0.053446805675964715
2020-11-19,134.05436872254427,22.520172565473374,78.67153427895981,87.73788012512861,,0.0008563715908034,24.94070657368561,23.944101614463666,24.44471060979423,23.52948251638295,69.55347656182688,63.61699895314216,70.77492970910819,62.8656274031803,96.804282877939,90.62866557638134,94.93306587015198,90.16874834538449,38.02214721565248,27.412509995645948,24.939781352659864,22.46705270967378,67.13533706082231,76.45932530279124,67.61549612810151,58.771666953411774,38.40268226682595,106.19450261602378,96.76061339221584,87.3267241684079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,0.0,0.0,0.0,0.0,0.0,0.0,0.14586700585387957,0.12013269823092987,0.14738212848625376,0.12942526778254115,0.06709991063764242,0.053446805675964715
2020-11-20,130.53849922795175,21.929531704676187,76.60820094562648,85.43676201020456,,-0.0262271907144585,24.379691294784685,23.964305828059924,23.987405354318224,23.497800322091727,69.96160611194284,63.8542368001176,71.83552447938425,63.13775757233765,94.66762111029196,90.770323328483,93.20646516834336,90.07504564567792,35.917580079766594,27.520319686579597,24.75116249362272,21.98200530066585,62.83579022671319,77.73575502087532,68.06155383121836,58.38735264156141,36.2460781889755,106.5803306360223,96.04864215752626,85.51695367903022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,0.0,0.0,0.0,0.0,0.0,0.0,0.14586700585387957,0.12013269823092987,0.14738212848625376,0.12942526778254115,0.06709991063764242,0.053446805675964715
2020-11-23,131.05964584098,22.01708059822697,76.91404255319149,85.7778497307855,,0.0039922828599263,24.00354909769196,23.98366724693403,23.62916448957436,23.46847913944094,70.86413441350267,64.08996879954216,72.75889140189464,63.41055529473079,93.2480831355401,90.9092408154359,91.8558078160601,89.98995265726421,36.47883025445233,27.622814680147883,24.609378565658066,21.59594245116825,63.21187951775822,78.95877561133324,68.63471717241352,58.31065873349379,36.81251541438294,106.95810396735382,95.5183823528134,84.07866073827296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,0.0,0.0,0.0,0.0,0.0,0.0,0.14586700585387957,0.12013269823092987,0.14738212848625376,0.12942526778254115,0.06709991063764242,0.053446805675964715
2020-11-24,129.24186650654175,21.711706706368005,75.84725531914894,84.5881227054099,,-0.0138698630136986,23.759654729293167,23.99523267290329,23.280535801718653,23.4336915665088,72.08868563882615,64.30243611394023,73.32041211412269,63.65682658234303,92.34088003320072,91.01928462709245,90.53441052321462,89.88298572752453,35.31693619298486,27.67210803017346,24.42816583669786,21.18422364322226,60.89700258758383,79.83461793709773,69.09091450603877,58.34721107497982,35.623606212740846,107.13912494341608,94.83493937114808,82.53075379888008,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,64620.93325327088,64620.93325327088,0.0,0.0,0.0,0.0,49965.76733211712,47392.33656982213,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,114586.700585388,112013.26982309301,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,0.0,0.0,0.0,0.0,0.0,0.0,0.14586700585387957,0.12013269823092987,0.14738212848625376,0.12942526778254115,0.06709991063764242,0.053446805675964715
2020-11-25,132.00469161293074,22.175841510455435,77.4686548463357,86.39637722408779,,0.0213771681040302,23.43962394738808,24.01076048984517,23.079682294216248,23.408783644606757,73.15263657014386,64.52931391518663,74.07463806543414,63.93032813212506,91.139233944074,91.14498044136444,89.78204083246428,89.81394397498121,38.52203924135,27.726533427107665,24.34294748747896,20.959361547850246,63.1083366491884,80.75822143144973,69.81987109450553,58.88152075756134,38.85585644972626,107.34057584004478,94.52419143073304,81.7078070214213,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,500.0,500.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,500.0,500.0,66002.34580646537,66002.34580646537,0.0,0.0,66002.34580646537,66002.34580646537,49965.76733211712,47392.33656982213,114738.21284862525,112942.52677825425,40707.64525729888,39342.33476113113,115968.11313858248,113394.6823762875,114738.21284862525,112942.52677825425,106709.99106376425,105344.6805675965,0.012055609823280244,0.012332579482557726,0.0,0.0,0.0,0.0,0.1596811313858244,0.1339468237628747,0.14738212848625376,0.12942526778254115,0.06709991063764242,0.053446805675964715
2020-11-27,132.26900520614126,22.220244298572105,77.62377068557919,86.56936908237284,,0.0020023045391868,23.116705036288536,24.01954061248958,22.923420840462764,23.38524821201201,74.2127994178592,64.738639558673,74.7199349054605,64.20148541041128,89.92646628152717,91.24666111943888,89.19791869608402,89.74969496720679,38.83429480839627,27.72599461239701,24.222408916644067,20.718823220891128,63.3220345869668,81.6511863813661,70.45771937157829,59.26425236179048,39.17051768249326,107.33977424095468,94.07650545194667,80.81323666293868,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,66134.50260307064,66134.50260307064,0.0,0.0,66134.50260307064,66134.50260307064,49965.76733211712,47392.33656982213,114738.21284862525,112942.52677825425,40707.64525729888,39342.33476113113,116100.26993518775,113526.83917289277,114738.21284862525,112942.52677825425,106842.14786036951,105476.83736420177,0.0011395959891780105,0.0011654585015434815,0.0,0.0,0.0012384669447333962,0.0012545179869851708,0.16100269935187717,0.13526839172892746,0.14738212848625376,0.12942526778254115,0.06842147860369518,0.054768373642017254
2020-11-30,133.6678724305855,22.45524396020843,78.44471394799055,87.48492033235328,,0.0105759261004807,22.84749804436449,24.02454967264099,22.83829777132561,23.36683228623372,75.43462102763507,64.93991531268381,75.39716745864779,64.48352953986829,88.92242061600055,91.33558503390312,88.88646444813298,89.70484794473445,40.55515895357763,27.7419100013346,24.159954779522455,20.577999557710317,64.49426316106806,82.33047642199341,71.25863851616587,60.18680061033834,40.90387871998757,107.3999319254558,93.8542895780521,80.3086472306484,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,66833.93621529275,66833.93621529275,0.0,0.0,66833.93621529275,66833.93621529275,49965.76733211712,47392.33656982213,114738.21284862525,112942.52677825425,40707.64525729888,39342.33476113113,116799.70354740987,114226.27278511488,114738.21284862525,112942.52677825425,107541.58147259163,106176.27097642388,0.006024392644500942,0.006160953808965974,0.0,0.0,0.006546420361524419,0.006631158363300527,0.16799703547409828,0.14226272785114857,0.14738212848625376,0.12942526778254115,0.07541581472591652,0.061762709764238366
2020-12-01,133.55317030523003,22.43597482574271,78.37739952718677,87.4098483938522,,-0.0008581128978097,22.53508865389628,24.029987548302906,22.765148144856,23.3483994652339,76.54101048724753,65.14216882635215,75.93902783474577,64.75865567823102,87.75079470612678,91.42598311026042,88.6179888019001,89.65940240907342,40.45465416703793,27.74990916567215,24.09211650084786,20.434323836023573,64.31276013529299,82.78978861457915,72.04454988220472,61.29931114983028,40.801212485697306,107.43338716794396,93.61117597181402,79.7889647756841,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,66776.585152615,66776.585152615,0.0,0.0,66776.585152615,66776.585152615,49965.76733211712,47392.33656982213,114738.21284862525,112942.52677825425,40707.64525729888,39342.33476113113,116742.35248473212,114168.92172243714,114738.21284862525,112942.52677825425,107484.23040991389,106118.91991374614,-0.0004910206185109178,-0.0005020829383589609,0.0,0.0,-0.0005332919777859546,-0.0005401495282356672,0.16742352484732081,0.1416892172243711,0.14738212848625376,0.12942526778254115,0.07484230409913906,0.0611891991374609
2020-12-02,135.0941684241365,22.69485145834744,79.28175413711584,88.41842356762741,,0.0115384615384614,22.26615510590783,24.04693464162046,22.752366929127167,23.33545792054308,77.78415460992909,65.37716121218203,76.54679625335851,65.04624178632776,86.74823613584496,91.55840052845284,88.58170421385051,89.63482857062894,42.515780461196165,27.69390851339648,23.99573380846864,20.2975591035408,65.70899452444658,83.41924638622089,72.76641795771602,62.11358952921115,42.875647148115576,107.23043500846131,93.25759295493202,79.28475090140272,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,67547.08421206825,67547.08421206825,0.0,0.0,67547.08421206825,67547.08421206825,49965.76733211712,47392.33656982213,114738.21284862525,112942.52677825425,40707.64525729888,39342.33476113113,117512.85154418537,114939.42078189038,114738.21284862525,112942.52677825425,108254.72946936713,106889.41897319938,0.006599996000200559,0.0067487635674308155,0.0,0.0,0.007168484683890641,0.007260713358932636,0.17512851544185315,0.14939420781890345,0.14738212848625376,0.12942526778254115,0.08254729469367139,0.06889418973199324
2020-12-03,133.652485523176,22.446028287203088,78.41252009456265,87.44901636176581,,-0.0106716886285886,22.260667591527373,24.054609155288887,22.69666899423188,23.317845452556146,77.76498463356975,65.58544004648806,76.88601876994107,65.31092056470864,86.7268569533588,91.65683714534894,88.37576096801693,89.59154516055244,41.04515743759388,27.439793270655453,23.813649517478623,20.187505764301797,63.15151708190337,84.0042651787956,73.25188991277676,62.49951464675792,41.37490322632976,106.2672651264682,92.57142366506925,78.87558220367028,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,66826.242761588,66826.242761588,0.0,0.0,66826.242761588,66826.242761588,49965.76733211712,47392.33656982213,114738.21284862525,112942.52677825425,40707.64525729888,39342.33476113113,116792.01009370512,114218.57933141013,114738.21284862525,112942.52677825425,107533.88801888688,106168.57752271913,-0.006134149933458177,-0.006271490195240537,0.0,0.0,-0.0066587524999009995,-0.00674380548986786,0.1679201009370508,0.14218579331410086,0.14738212848625376,0.12942526778254115,0.0753388801888688,0.06168577522719065
2020-12-04,135.2712609618245,22.7178906408608,79.36223877068558,88.50818349409609,,0.0121118244252016,22.28043939906612,24.0681307177554,22.70052747543713,23.305965159255248,77.83405508274231,65.8115260794475,77.33624058825825,65.58916448957947,86.80388729025555,91.77706462588051,88.39983779094041,89.57009245428598,43.35077929235561,26.996564023383307,23.610572986375853,20.2245819493684,64.76514149961704,84.68523245342169,73.69376582228463,62.70229919114758,43.69386996263896,104.57354893705816,91.80408508409722,79.0346212311363,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,67635.63048091225,67635.63048091225,0.0,0.0,67635.63048091225,67635.63048091225,49965.76733211712,47392.33656982213,114738.21284862525,112942.52677825425,40707.64525729888,39342.33476113113,117601.39781302937,115027.96705073438,114738.21284862525,112942.52677825425,108343.27573821113,106977.96524204338,0.00693016344760955,0.0070863052584095865,0.0,0.0,0.007526815353148031,0.007623608964253625,0.17601397813029318,0.15027967050734325,0.14738212848625376,0.12942526778254115,0.08343275738211142,0.06977965242043327
