Date,MMM Adj. Close,MMM P/S (LTM),MMM P/FCF (LTM),MMM P/E (LTM),MMM Debt/Equity (LTM),actual_returns,ps_sma_fast,ps_sma_slow,ps_ema_fast,ps_ema_slow,pfcf_sma_fast,pfcf_sma_slow,pfcf_ema_fast,pfcf_ema_slow,pe_sma_fast,pe_sma_slow,pe_ema_fast,pe_ema_slow,ps_RSI,ps_bb_upper,ps_bb_mid,ps_bb_lower,pfcf_RSI,pfcf_bb_upper,pfcf_bb_mid,pfcf_bb_lower,pe_RSI,pe_bb_upper,pe_bb_mid,pe_bb_lower,ps_Signal_sma,ps_Signal_ema,ps_Signal_bb_rsi,pfcf_Signal_sma,pfcf_Signal_ema,pfcf_Signal_bb_rsi,pe_Signal_sma,pe_Signal_ema,pe_Signal_bb_rsi,ps_Entry/Exit_sma,ps_Entry/Exit_ema,pfcf_Entry/Exit_sma,pfcf_Entry/Exit_ema,pe_Entry/Exit_sma,pe_Entry/Exit_ema,ps_Position_sma,ps_Position_ema,pfcf_Position_sma,pfcf_Position_ema,pe_Position_sma,pe_Position_ema,ps_Entry/Exit Position_sma,ps_Entry/Exit Position_ema,pfcf_Entry/Exit Position_sma,pfcf_Entry/Exit Position_ema,pe_Entry/Exit Position_sma,pe_Entry/Exit Position_ema,ps_Portfolio Holdings_sma,ps_Portfolio Holdings_ema,pfcf_Portfolio Holdings_sma,pfcf_Portfolio Holdings_ema,pe_Portfolio Holdings_sma,pe_Portfolio Holdings_ema,ps_Portfolio Cash_sma,ps_Portfolio Cash_ema,pfcf_Portfolio Cash_sma,pfcf_Portfolio Cash_ema,pe_Portfolio Cash_sma,pe_Portfolio Cash_ema,ps_Portfolio Total_sma,ps_Portfolio Total_ema,pfcf_Portfolio Total_sma,pfcf_Portfolio Total_ema,pe_Portfolio Total_sma,pe_Portfolio Total_ema,ps_Portfolio Daily Returns_sma,ps_Portfolio Daily Returns_ema,pfcf_Portfolio Daily Returns_sma,pfcf_Portfolio Daily Returns_ema,pe_Portfolio Daily Returns_sma,pe_Portfolio Daily Returns_ema,ps_Portfolio Cumulative Returns_sma,ps_Portfolio Cumulative Returns_ema,pfcf_Portfolio Cumulative Returns_sma,pfcf_Portfolio Cumulative Returns_ema,pe_Portfolio Cumulative Returns_sma,pe_Portfolio Cumulative Returns_ema
2021-02-23,128.08231099120198,3.169899546358439,15.429529189352692,18.8215811965812,,0.0002838973427208,3.20176588056177,3.112657128040413,3.188927008674911,3.1073751273919403,15.584639004839689,15.70671745862295,15.530547827496674,15.695766665767838,19.0107905982906,19.44888105001117,18.9620247536293,19.31561539876976,49.26014236747413,3.311941595306934,3.203054649244966,3.094167703182998,46.51291343102167,16.120920796033932,15.590912103947357,15.06090341186078,43.10939638561494,19.679933861405623,19.03397435894255,18.38801485647948,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64041.155495600986,64041.155495600986,64041.155495600986,64041.155495600986,113088.19911750799,101984.9199293605,61395.67754330301,60046.0214581255,61114.98617349852,69177.47476653551,113088.19911750799,101984.9199293605,125436.833038904,124087.17695372648,125156.14166909951,133218.6302621365,0.0,0.0,0.0001449222483116408,0.00014649875165018145,0.00014524731692011628,0.00013645564393427456,0.13088199117507981,0.019849199293601183,0.25436833038904005,0.24087176953726375,0.25156141669099474,0.33218630262136273
2021-02-24,129.143786691078,3.196169929157345,15.55740063520871,18.977564102564106,,0.0082874496225238,3.1958100608998263,3.115190449116505,3.1902439033080805,3.1091334402981863,15.555648971566848,15.70537514827606,15.53543015617159,15.693026744370629,18.97542735042735,19.45813811429245,18.964850089799263,19.30892131369638,52.3215343065096,3.311966616747175,3.204935217530449,3.097903818313723,49.7562206989684,16.121042588234854,15.60006579567452,15.079089003114182,46.33772861896124,19.68048179604013,19.042948717917835,18.40541563979554,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64571.89334553899,64571.89334553899,64571.89334553899,64571.89334553899,113088.19911750799,101984.9199293605,61395.67754330301,60046.0214581255,61114.98617349852,69177.47476653551,113088.19911750799,101984.9199293605,125967.570888842,124617.91480366449,125686.87951903751,133749.3681120745,0.0,0.0,0.004231116467787288,0.004277136952965943,0.004240605717466206,0.00398396116889721,0.13088199117507981,0.019849199293601183,0.25967570888842006,0.24617914803664376,0.25686879519037475,0.33749368112074296
2021-02-25,129.965339801256,3.216502485707184,15.656369630973986,19.0982905982906,,0.0063615380284862,3.191635589112603,3.118182467500511,3.195018191017008,3.1112595600092554,15.535329673321232,15.706384206499065,15.557419151590206,15.69230086093703,18.950641025641023,19.470168936361272,18.98911200043405,19.30475040844082,54.60446686527612,3.282232123154136,3.1982283850484707,3.1142246469428057,52.17345332516283,15.976309535937398,15.567420197277665,15.158530858617931,48.761247988597134,19.489237711130848,19.00080128202687,18.512364852922893,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64982.669900627996,64982.669900627996,64982.669900627996,64982.669900627996,113088.19911750799,101984.9199293605,61395.67754330301,60046.0214581255,61114.98617349852,69177.47476653551,113088.19911750799,101984.9199293605,126378.34744393101,125028.6913587535,126097.65607412651,134160.1446671635,0.0,0.0,0.0032609706783301995,0.003296288143933346,0.0032682532708339096,0.003071241089862786,0.13088199117507981,0.019849199293601183,0.26378347443930994,0.25028691358753385,0.26097656074126485,0.34160144667163284
2021-02-26,127.275298644036,3.14992685806612,15.33231185722928,18.70299145299145,,-0.020698142761244,3.187767005344271,3.1202202881434955,3.186819766844119,3.112025249079688,15.516499289171202,15.702614675889384,15.516490552615492,15.685172365814102,18.92767094017094,19.4764774189592,18.937090082717216,19.29283438952103,46.71674869737584,3.2654976245457696,3.191091931218928,3.116686237892086,44.60618411182476,15.894854136177448,15.532683411123704,15.17051268606996,42.06267496833674,19.377381762754407,18.956143162377625,18.534904562000843,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63637.649322018,63637.649322018,63637.649322018,63637.649322018,113088.19911750799,101984.9199293605,61395.67754330301,60046.0214581255,61114.98617349852,69177.47476653551,113088.19911750799,101984.9199293605,125033.32686532101,123683.6707801435,124752.63549551652,132815.1240885535,0.0,0.0,-0.010642808723280162,-0.010757695405694045,-0.010666499445630695,-0.010025485452082927,0.13088199117507981,0.019849199293601183,0.25033326865321004,0.23683670780143395,0.24752635495516495,0.32815124088553294
2021-03-01,128.25680014734598,3.1742179654486704,15.450549153055052,18.84722222222222,,0.0077116417228377,3.183646513795675,3.1220619274398023,3.184528530226765,3.113256788017688,15.496442740471869,15.697686214724357,15.504501207240867,15.680526361601052,18.90320512820513,19.481534743159397,18.92075047171813,19.284010386208184,49.578648493376335,3.2649634126059066,3.192135197421078,3.1193069822362496,47.5929165599711,15.892253852288755,15.537761523563208,15.183269194837662,45.02990164855891,19.375604253108737,18.960149572634776,18.544694892160816,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64128.400073672994,64128.400073672994,64128.400073672994,64128.400073672994,113088.19911750799,101984.9199293605,61395.67754330301,60046.0214581255,61114.98617349852,69177.47476653551,113088.19911750799,101984.9199293605,125524.077616976,124174.42153179849,125243.38624717151,133305.8748402085,0.0,0.0,0.0039249595604506915,0.00396778934971409,0.003933790654648162,0.0036949914779871307,0.13088199117507981,0.019849199293601183,0.25524077616975993,0.24174421531798385,0.25243386247171484,0.33305874840208305
2021-03-02,128.765726852766,3.186813354461844,15.511857380520263,18.922008547008545,,0.0039680290232981,3.1845101976137213,3.124125055378897,3.184943952814961,3.114713353689849,15.50064673321234,15.69388024078296,15.505838693291668,15.67718638177767,18.90833333333333,19.487925956702828,18.920979212680017,19.276842032956704,51.04687507173878,3.262907407282423,3.1946699029300265,3.12643239857763,49.12467810367189,15.882246218391517,15.55009923712945,15.217952255867385,46.55824848964034,19.36640930747548,18.97302350426425,18.579637701053027,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64382.863426382995,64382.863426382995,64382.863426382995,64382.863426382995,113088.19911750799,101984.9199293605,61395.67754330301,60046.0214581255,61114.98617349852,69177.47476653551,113088.19911750799,101984.9199293605,125778.540969686,124428.8848845085,125497.8495998815,133560.3381929185,0.0,0.0,0.0020272075090363995,0.002049241297611637,0.002031750820021827,0.001908868255169116,0.13088199117507981,0.019849199293601183,0.2577854096968599,0.24428884884508384,0.25497849599881484,0.33560338192918326
2021-03-03,129.456413095836,3.2039070966940093,15.595061403508772,19.02350427350428,,0.0053638981423975,3.187047268829232,3.1255764706516453,3.188391797156606,3.116479566422605,15.512995961887476,15.686733104991514,15.522061004240232,15.675560144584226,18.923397435897435,19.49053122142456,18.93962013282988,19.271825443660617,53.04521207870615,3.261625259569404,3.197772072265721,3.133918884962039,51.20893716475009,15.87600534694675,15.56519908859648,15.254392830246212,48.645081521668125,19.362302339376654,18.9892628205106,18.616223301644546,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64728.20654791801,64728.20654791801,64728.20654791801,64728.20654791801,113088.19911750799,101984.9199293605,61395.67754330301,60046.0214581255,61114.98617349852,69177.47476653551,113088.19911750799,101984.9199293605,126123.88409122103,124774.2280060435,125843.19272141653,133905.6813144535,0.0,0.0,0.0027456442002953274,0.002775425672708831,0.002751785171108967,0.002585671212034235,0.13088199117507981,0.019849199293601183,0.26123884091221017,0.24774228006043386,0.2584319272141651,0.33905681314453306
2021-03-04,129.143786691078,3.196169929157345,15.55740063520871,18.977564102564106,,-0.0024149163203416,3.1839164149888144,3.1267263750218395,3.1898060029749216,3.1180575934074515,15.497756488203269,15.678014219137822,15.528486391689045,15.673220352319364,18.90480769230769,19.491302177060483,18.94651903641792,19.26599848641118,52.01029124376502,3.2600946672514506,3.200074499751429,3.1400543322514074,50.206326074589015,15.868555168006733,15.576406185722917,15.2842572034391,47.736452314678814,19.357123338092133,19.00074786324786,18.644372388403585,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64571.89334553899,64571.89334553899,64571.89334553899,64571.89334553899,113088.19911750799,101984.9199293605,61395.67754330301,60046.0214581255,61114.98617349852,69177.47476653551,113088.19911750799,101984.9199293605,125967.570888842,124617.91480366449,125686.87951903751,133749.3681120745,0.0,0.0,-0.0012393624213631327,-0.0012527683390790578,-0.0012421268008120379,-0.001167338090845682,0.13088199117507981,0.019849199293601183,0.25967570888842006,0.24617914803664376,0.25686879519037475,0.33749368112074296
2021-03-05,131.44849762848,3.2532090479741487,15.83503932244404,19.316239316239315,,0.0178460845577888,3.191581608873975,3.128154554701976,3.201333829338417,3.1207338598345147,15.535066923774954,15.670514116562943,15.584223288189952,15.676424688361438,18.950320512820515,19.49366799734973,19.013740905476357,19.26699335432857,58.44667860279963,3.267329964799728,3.2034032811334816,3.139476597467236,56.9050037253951,15.90377307730623,15.592609074410152,15.281445071514074,54.48591314194405,19.400083608060328,19.020512820512817,18.640942032965302,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65724.24881424,65724.24881424,65724.24881424,65724.24881424,113088.19911750799,101984.9199293605,61395.67754330301,60046.0214581255,61114.98617349852,69177.47476653551,113088.19911750799,101984.9199293605,127119.92635754301,125770.2702723655,126839.23498773851,134901.7235807755,0.0,0.0,0.009148032787882121,0.0092471092179367,0.009168462715525294,0.008615782526429472,0.13088199117507981,0.019849199293601183,0.2711992635754299,0.2577027027236538,0.2683923498773848,0.3490172358077528
2021-03-08,133.607800935762,3.306649484215759,16.095161373260737,19.63354700854701,,0.0164269911504424,3.2053465697240866,3.130236557185189,3.2204821302252067,3.1244153573470146,15.602068058076224,15.666251990681603,15.677121121839184,15.684716503903998,19.03205128205128,19.4999394271803,19.12643292421647,19.27425184253092,63.399603268671726,3.2856811290472114,3.207685713397961,3.12969029774871,62.05546382884559,15.993097619068791,15.613453871748325,15.233810124427858,59.73281921209054,19.509045397821684,19.045940170940167,18.58283494405865,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66803.90046788099,66803.90046788099,66803.90046788099,66803.90046788099,113088.19911750799,101984.9199293605,61395.67754330301,60046.0214581255,61114.98617349852,69177.47476653551,113088.19911750799,101984.9199293605,128199.578011184,126849.92192600649,127918.8866413795,135981.3752344165,0.0,0.0,0.008493174001724224,0.008584315286139788,0.008511969137509956,0.008003245807267634,0.13088199117507981,0.019849199293601183,0.2819957801118398,0.2684992192600637,0.2791888664137949,0.3598137523441629
2021-03-09,131.724772125708,3.2600465448670146,15.868320931639444,19.35683760683761,,-0.0140937040866299,3.214361269574944,3.132223646044697,3.2276756601600805,3.12710112343652,15.645947232304897,15.661700302685071,15.711884723621049,15.688352235146285,19.08557692307692,19.50572024897877,19.16832468469304,19.275887204200355,57.01712569286883,3.2869912166085893,3.208063575068356,3.129135933528123,55.79323774562985,15.999474488106284,15.615293118572282,15.23111174903828,53.89762782562002,19.51682416779572,19.04818376068376,18.57954335357179,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,0.0,0.0,0.0,-500.0,0.0,0.0,0.0,0.0,65862.386062854,0.0,65862.386062854,65862.386062854,113088.19911750799,101984.9199293605,61395.67754330301,125908.4075209795,61114.98617349852,69177.47476653551,113088.19911750799,101984.9199293605,127258.06360615701,125908.4075209795,126977.37223635252,135039.8608293895,0.0,0.0,-0.007344130297721074,-0.007422270276021048,-0.007360245462943449,-0.006923848235862784,0.13088199117507981,0.019849199293601183,0.2725806360615699,0.2590840752097938,0.26977372236352504,0.3503986082938928
2021-03-10,134.14580916720598,3.319964609743972,16.15997292800968,19.71260683760684,,0.0183795120874268,3.2267407376336066,3.1344847299528724,3.244455469175333,3.130920202373301,15.706204461584996,15.658331198577416,15.793355306237162,15.69769125876734,19.1590811965812,19.513064020415857,19.267285076131916,19.28453511773316,62.27554149991508,3.3020404573773225,3.211275399266716,3.120510341156109,61.21282288004439,16.072726872392465,15.63092671657591,15.189126560759355,59.39049325723119,19.606180471657677,19.06725427350427,18.528328075350863,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67072.904583603,67072.904583603,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,61114.98617349852,69177.47476653551,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,128187.89075710152,136250.3793501385,0.0,0.0,0.009512312905336717,0.0,0.00953334046396681,0.008964157051956523,0.13088199117507981,0.019849199293601183,0.28468582126905995,0.2590840752097938,0.2818789075710151,0.36250379350138284
2021-03-11,134.189431456242,3.321044214516529,16.16522791893527,19.719017094017094,,0.0003251856267953,3.237194910514541,3.136631679847535,3.258380695601005,3.134685034296929,15.757090290381123,15.65434849944534,15.86096850854591,15.706949410453834,19.221153846153847,19.51970555259956,19.349418170292854,19.29313872122393,62.36488119431131,3.31524892280119,3.214415249813572,3.1135815768259536,61.30487320146392,16.13701925763138,15.646209981851168,15.155400706070957,59.48416146682074,19.68460699616509,19.08589743589743,18.48718787562977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,-500.0,0.0,0.0,0.0,0.0,67094.71572812101,0.0,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,61114.98617349852,136272.1904946565,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,128209.70190161953,136272.1904946565,0.0,0.0,0.0,0.0,0.00017014980423812887,0.00016008134892553372,0.13088199117507981,0.019849199293601183,0.28468582126905995,0.2590840752097938,0.2820970190161953,0.36272190494656265
2021-03-12,134.443894808952,3.3273419090231173,16.19588203266788,19.75641025641026,,0.001896299506962,3.2549364156102407,3.1384943746058047,3.270919098041389,3.138500021915269,15.843447307924984,15.648820850387663,15.921861876568084,15.716631244557082,19.32649572649573,19.524591036947022,19.42341673140511,19.302312414989995,62.91658082788653,3.3326724335023243,3.2213517104772555,3.1100309874521868,61.873291341358325,16.22182843313029,15.679973298548086,15.13811816396588,60.06284760241645,19.78806075442937,19.127083333333324,18.46610591223728,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67221.947404476,0.0,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,61114.98617349852,136272.1904946565,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,128336.93357797452,136272.1904946565,0.0,0.0,0.0,0.0,0.0009923716728756915,0.0,0.13088199117507981,0.019849199293601183,0.28468582126905995,0.2590840752097938,0.2833693357797453,0.36272190494656265
2021-03-15,137.759188775688,3.4093918717375096,16.595261343012705,20.243589743589745,,0.0246593121349771,3.278453806239125,3.1414384523538943,3.296095965986138,3.143864216961254,15.95791852692075,15.648678061792282,16.04429814319438,15.734029860368084,19.46613247863248,19.535948618193864,19.572539097256858,19.32095157001177,69.2427208477604,3.369183624197147,3.2310501600174,3.092916695837653,68.38862328367593,16.399547150813305,15.7271806336963,15.054814116579298,66.7301553352086,20.004849435015327,19.184668803418795,18.364488171822263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68879.594387844,0.0,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,61114.98617349852,136272.1904946565,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,129994.58056134252,136272.1904946565,0.0,0.0,0.0,0.0,0.012916367386640593,0.0,0.13088199117507981,0.019849199293601183,0.28468582126905995,0.2590840752097938,0.29994580561342543,0.36272190494656265
2021-03-16,135.84707843961,3.362069195873726,16.364917574107682,19.96260683760684,,-0.0138800928857927,3.295979390380313,3.1436520943942825,3.308091098692972,3.148185107632788,16.043224546279493,15.644860360647304,16.102592585178613,15.746522686382727,19.57019230769231,19.5429186078188,19.643460504593214,19.33365761491464,62.60880395585896,3.3872711925150454,3.240244793997017,3.093218395478989,61.82632109465005,16.48758863580134,15.771935639745909,15.056282643690476,60.460800024404506,20.112246098778552,19.239262820512813,18.366279542247074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,129038.52539330351,136272.1904946565,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,129038.52539330351,136272.1904946565,0.0,0.0,0.0,0.0,-0.007354577120912031,0.0,0.13088199117507981,0.019849199293601183,0.28468582126905995,0.2590840752097938,0.2903852539330354,0.36272190494656265
2021-03-17,136.90128375798,3.388159644543873,16.49191318814277,20.11752136752137,,0.0077602354830077,3.3144046451652995,3.146453663728121,3.3226490161204083,3.1529370786607305,16.132909724742895,15.644056347965806,16.173378149353915,15.761282894338374,19.679594017094026,19.553443755143736,19.72965338876197,19.34917966942171,64.62129857049803,3.408179181139276,3.250725956997266,3.093272732855256,63.88396118299992,16.589358555021374,15.822952843315177,15.056547131608978,62.549861012492144,20.23638927738522,19.30149572649572,18.36660217560621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,129038.52539330351,136272.1904946565,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,129038.52539330351,136272.1904946565,0.0,0.0,0.0,0.0,0.0,0.0,0.13088199117507981,0.019849199293601183,0.28468582126905995,0.2590840752097938,0.2903852539330354,0.36272190494656265
2021-03-18,138.8642867646,3.436741859308974,16.728387779794314,20.405982905982903,,0.0143388210302708,3.338461838180462,3.149458125365577,3.34339316942742,3.15855697530723,16.25000843920145,15.644108458853884,16.27428899125217,15.78043348612958,19.8224358974359,19.565117979034618,19.85262239189305,19.370106466185295,68.06777272882638,3.4377277913326463,3.2611891265846387,3.084650461836631,67.40694692503499,16.73318681734155,15.873882463702351,15.014578110063155,66.13760434765659,20.4118369715052,19.363621794871783,18.315406618238367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,129038.52539330351,136272.1904946565,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,129038.52539330351,136272.1904946565,0.0,0.0,0.0,0.0,0.0,0.0,0.13088199117507981,0.019849199293601183,0.28468582126905995,0.2590840752097938,0.2903852539330354,0.36272190494656265
2021-03-19,137.199369399726,3.3955369438230174,16.527822292800966,20.161324786324787,,-0.0119895287958113,3.352694627765349,3.15221772366516,3.352873855681165,3.1632496479511065,16.319286736237146,15.643046373531892,16.32038595517013,15.795233264479508,19.906944444444445,19.57537116739485,19.90875009997155,19.385774155693014,62.50602341136933,3.4534216807139617,3.272138118319662,3.0908545559253624,61.89246222344157,16.809577037524086,15.927176830006044,15.044776622488005,60.816004462195686,20.505020938050382,19.42863247863247,18.352244019214552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,129038.52539330351,136272.1904946565,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,129038.52539330351,136272.1904946565,0.0,0.0,0.0,0.0,0.0,0.0,0.13088199117507981,0.019849199293601183,0.28468582126905995,0.2590840752097938,0.2903852539330354,0.36272190494656265
2021-03-22,137.75191839418198,3.4092119376087497,16.594385511191774,20.24252136752137,,0.0040273435430022,3.3629508731046487,3.155782815170868,3.363117143304362,3.168120188340367,16.36920915003025,15.646215755034968,16.370204056264974,15.811058061444108,19.967841880341883,19.590538504232747,19.969435784980604,19.402739447016344,63.56990422410852,3.468314566828068,3.2841487214143674,3.099982876000667,62.97503651972607,16.882068363400542,15.985638604053232,15.089208844705922,61.91135242307724,20.593448871222694,19.49994658119657,18.406444291170445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,129038.52539330351,136272.1904946565,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,129038.52539330351,136272.1904946565,0.0,0.0,0.0,0.0,0.0,0.0,0.13088199117507981,0.019849199293601183,0.28468582126905995,0.2590840752097938,0.2903852539330354,0.36272190494656265
2021-03-23,136.923094902498,3.388699446930152,16.494540683605567,20.120726495726498,,-0.006016783659682,3.3758161633109616,3.160379437852203,3.367768471236324,3.172488094451056,16.43183112522686,15.66416697447745,16.392810715781444,15.82459237079384,20.04423076923077,19.604663865818505,19.9969431869344,19.41695701233733,60.78381286033585,3.476786049095405,3.295088716442953,3.1133913837905016,60.21188324812147,16.923303418647475,16.038889178765878,15.15447493888428,59.23644759739024,20.643749105983694,19.56490384615384,18.48605858632397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,129038.52539330351,136272.1904946565,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,129038.52539330351,136272.1904946565,0.0,0.0,0.0,0.0,0.0,0.0,0.13088199117507981,0.019849199293601183,0.28468582126905995,0.2590840752097938,0.2903852539330354,0.36272190494656265
2021-03-24,138.638904937914,3.433043315249813,16.710385066243195,20.37286324773602,,0.0125311952423936,3.3871240338615465,3.1658742339212624,3.3796366246933216,3.1776476037738037,16.486872339050212,15.686558730949343,16.450551506774488,15.842132820208676,20.11025641024369,19.624215052220706,20.065292288898327,19.43588584868186,64.41471169251447,3.492140753953262,3.3069323857475768,3.1217240175418914,63.899529647204304,16.99804265354518,16.096538400317602,15.195034147090022,62.81793466738156,20.732851202494267,19.63466880341243,18.5364864043306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,129038.52539330351,136272.1904946565,113088.19911750799,101984.9199293605,128468.58212690601,125908.4075209795,129038.52539330351,136272.1904946565,0.0,0.0,0.0,0.0,0.0,0.0,0.13088199117507981,0.019849199293601183,0.28468582126905995,0.2590840752097938,0.2903852539330354,0.36272190494656265
