Date,NVDA Adj. Close,NVDA P/S (LTM),NVDA P/FCF (LTM),NVDA P/E (LTM),NVDA Debt/Equity (LTM),actual_returns,ps_sma_fast,ps_sma_slow,ps_ema_fast,ps_ema_slow,pfcf_sma_fast,pfcf_sma_slow,pfcf_ema_fast,pfcf_ema_slow,pe_sma_fast,pe_sma_slow,pe_ema_fast,pe_ema_slow,ps_RSI,ps_bb_upper,ps_bb_mid,ps_bb_lower,pfcf_RSI,pfcf_bb_upper,pfcf_bb_mid,pfcf_bb_lower,pe_RSI,pe_bb_upper,pe_bb_mid,pe_bb_lower
2021-01-15,128.299801253007,21.54708127495432,75.27215602836878,83.94674723082467,,-0.0258139050396774,22.19322562089734,23.860291159914265,22.151068987545585,22.794383100714093,77.5293841607565,70.46351890430094,77.37498263555864,70.58884625835162,86.46410516860506,92.70622682337556,86.29971655751518,88.10407247499681,42.66826885543861,22.917673436321433,22.09432469378088,21.270975951240327,45.701447111267235,80.06015611548965,77.18388557919624,74.30761504290284,42.72025295400176,89.28653094717797,86.07879028425499,82.87104962133202
2021-01-19,129.9534963467265,21.824808147797253,76.24236170212767,85.0287623444379,,0.01288930362766827,22.178438654666035,23.837689643229204,22.09174883486407,22.77518359669594,77.47772765957447,70.59165507927425,77.169051556753,70.70079705921847,86.40649561579879,92.62137978742899,86.06863397331931,88.04317524468871,45.58724284599754,22.89011028905387,22.067850578601885,21.2455908681499,48.51061966017421,79.96386755114567,77.09140141843974,74.21893528573382,45.64149145785103,89.17914579709513,85.97564796874917,82.77215014040321
2021-01-20,133.3506799329195,22.39534208567368,78.23545390070922,87.25154452353473,,0.02614153279207687,22.171903904716793,23.82035899213799,22.146947607738543,22.76766198261629,77.45489929078015,70.73857797143594,77.36294289201777,70.84999818479254,86.38103643665497,92.55707366369171,86.28370861881302,88.02749938882427,51.095705738394614,22.9072736989055,22.075704845367802,21.244135991830106,53.79864071991505,80.02382587440285,77.11883936170214,74.21385284900144,51.1527901555347,89.24601389909093,86.00624794368167,82.76648198827242
2021-01-21,138.356661913455,23.23606280029776,81.17241134751772,90.52696584030956,,0.037539980921385,22.381853691547676,23.81416989951334,22.344968551840218,22.776937246332754,78.18833380614657,70.92207146608428,78.0555735202905,71.0544024058366,87.19899416658397,92.53613828190237,87.05520993181239,88.07699377400219,57.86478847369562,23.089496598776442,22.12054747242336,21.15159834607028,60.27324911657417,80.66039982035974,77.27549172576833,73.89058363117692,57.92278519300626,89.95594855427392,86.18095340056296,82.405958246852
2021-01-22,136.810220046025,22.976348379238004,80.26513002364067,89.51512666920824,,-0.01117721290787832,22.443598700683495,23.795570222188232,22.45976488409436,22.78088598163781,78.40403262411348,71.07064804348255,78.45731106635415,71.23679305173371,87.43955076952001,92.46698235502525,87.50246752042982,88.10547165311517,55.31752107840443,23.194599406851104,22.156928436083103,21.1192574653151,57.5883829777853,81.02756393263213,77.40258427895984,73.77760462528754,55.36978736911027,90.36542577070483,86.3226924844503,82.27995919819577
2021-01-25,136.2190801708945,22.877070447316772,79.91831442080378,89.12834298606143,,-0.004320875113947076,22.506684171347363,23.771694420729517,22.535638622862066,22.78279062452254,78.62441418439717,71.20447609799092,78.72294803989044,71.40870436597271,87.68532976817787,92.37732786315846,87.79808124145373,88.1257265309953,54.33291054630188,23.280027425182233,22.210882012587128,21.141736599992022,56.55137395513692,81.3259965158189,77.59106465721042,73.85613279860195,54.38304033094236,90.69825062850259,86.53289391225329,82.36753719600398
2021-01-26,134.0440845121865,22.511794680923053,78.6422671394799,87.70524015186727,,-0.015966894329189074,22.475476551397442,23.73573140313002,22.531303360691336,22.777424368213637,78.51539408983452,71.30333118220572,78.70827878527032,71.55194323277483,87.56374586777937,92.24069429389733,87.7812010433471,88.11740006804226,50.753430148466315,23.304842644920363,22.24787037287677,21.190898100833174,52.78510068933515,81.41268552339993,77.72027907801422,74.0278726326285,50.79616159710289,90.7949299398346,86.67699939420206,82.55906884856951
2021-01-27,128.88096408383151,21.644683629965485,75.6131182033097,84.32700291931923,,-0.0385180774455256,22.380471340596873,23.68117049354372,22.370099773286633,22.754993858545355,78.18350472813238,71.3457521848395,78.14552231582293,71.63236253912206,87.19360857099586,92.03173613556486,87.15316502079658,88.0423426987606,43.43763215148694,23.302841551692545,22.249357447384448,21.19587334307635,45.10552911759971,81.40569494310955,77.7254739952719,74.04525304743424,43.467041527547,90.78713374390111,86.68279298945595,82.57845223501079
2021-01-28,130.21040523760598,21.86795425323137,76.39308747044917,85.19685820673375,,0.010315263881093495,22.299917980645596,23.653985099221845,22.27880058782204,22.73742871784607,77.90210118203309,71.46218751429102,77.82689779848225,71.72663431994042,86.87977522808814,91.92909725415745,86.79747287278516,87.98599647119572,45.61155677203943,23.295418696718134,22.25838461798741,21.221350539256687,47.234252731860536,81.37976408543503,77.75700933806151,74.13425459068799,45.64187955926861,90.75821453566473,86.71796256064503,82.67771058562533
2021-01-29,129.59931127386352,21.76532516749002,76.03456501182033,84.79701853428243,,-0.004693126963450811,22.264647086688772,23.633197248715348,22.185441420488946,22.71817914259149,77.7788865248227,71.59458859678173,77.50101910999825,71.81193987819546,86.74236094065792,91.85128412670325,86.4337539021483,87.92284839323703,44.75996742545464,23.30013444405738,22.245315118088918,21.190495792120455,46.344614361405824,81.39623798577402,77.71135260047285,74.02646721517168,44.788937511715424,90.77658693816548,86.66704420235735,82.55750146654921
2021-02-01,132.066135478522,22.17961155850308,77.48182505910165,86.41106521205539,,0.01903423853422881,22.327900115043647,23.629954833875576,22.184381445582424,22.707514437956075,77.99985342789599,71.77675851034391,77.49752928256251,71.92421483227281,86.98879273878099,91.8416489594258,86.42962868576777,87.89291209261957,48.90694852608714,23.302244044373,22.260562867970492,21.218881691567983,50.40536261986786,81.40360762261979,77.7646187943263,74.1256299660328,48.93728207353261,90.78480587428032,86.72644895369298,82.66809203310564
2021-02-02,135.2562953953655,22.715377275495705,79.35345862884161,88.49839150211768,,0.024155775477827213,22.416957027813492,23.616920164227164,22.280926141930294,22.707670137709336,78.31096312056738,71.93774683579782,77.83497098188597,72.07132857081872,87.33575565454898,91.79406525137593,86.80576737964955,87.90490178389675,53.74323807600706,23.348592372609982,22.29769784123976,21.246803309869538,55.13432528839375,81.56551997400511,77.89434539007097,74.22317080613682,53.77443563980188,90.9653774953457,86.87112563517385,82.776873775002
2021-02-03,134.994397982333,22.67139338160655,79.1998061465721,88.32703164249568,,-0.0019363047928153687,22.44456215740678,23.611063114499412,22.351920185507794,22.70695178610334,78.40739834515367,72.11725953140989,78.08312283001072,72.21248654261582,87.44330436644506,91.7743438703298,87.08236088198521,87.91326079099773,53.29721390156711,23.369624459718413,22.308233031061782,21.24684160240515,54.67342088986662,81.63899305939599,77.93114881796694,74.2233045765379,53.32781052676721,91.04731784159068,86.91217040154997,82.77702296150926
2021-02-04,136.3288276582605,22.89550179332747,79.98270212765958,89.20015092723638,,0.009885074461402077,22.41050605670975,23.610228725620594,22.45075320511137,22.71068544961273,78.28842742316786,72.31192658493805,78.4285008841287,72.3663521977652,87.31062287513775,91.77415357064832,87.46741361748542,87.93874376399255,55.331379365321766,23.339593287725197,22.39617987412871,21.45276646053222,56.661404447680574,81.53408274531779,78.23838061465726,74.94267848399673,55.36213336439238,90.93031734522681,87.25480852086082,83.57929969649483
2021-02-05,135.598009162846,22.77276578466536,79.55393853427896,88.72197531895782,,-0.005360704026931562,22.390147797252485,23.59451612545117,22.509300946848455,22.71191476317813,78.21730827423167,72.4663559176745,78.63312591142873,72.5086806400724,87.23130774011271,91.71727237330326,87.69551574502584,87.95425329973443,53.94558772341193,23.374161822060564,22.416873248967985,21.459584675875405,55.232660736733685,81.65484379304023,78.31067044917263,74.96649710530504,53.97458062857614,91.06499526178271,87.33542925481632,83.60586324784992
2021-02-08,144.0560484732575,24.193236110171213,84.51618203309692,94.256082785417,,0.0623758369509233,22.521764363537933,23.59076242608216,22.8154709765435,22.74124785915819,78.677095035461,72.66449327115403,79.70277247900476,72.74645294488477,87.74408172004826,91.7070226631066,88.88834611600605,88.07904200242122,64.9017173237726,23.740503491309113,22.514224267442643,21.287945043576173,65.93765413674454,82.93461467873541,78.65075460992914,74.36689454112286,64.92977497052172,92.4922508197903,87.71470574411302,82.93716066843574
2021-02-09,142.3050771975545,23.899172362455168,83.48890543735224,93.11041972394416,,-0.01215479179291834,22.660502131691143,23.593079667083675,23.012507592163804,22.764177057243277,79.16175886524823,72.87609022404197,80.3911602896134,72.95917477641878,88.28459967725595,91.72026468819473,89.65599586290388,88.17867324443158,61.6328866035622,23.93057440028545,22.567989341544283,21.205404282803116,62.600349261517295,83.59860470756284,78.83857647754144,74.07854824752003,61.657840139528695,93.23276107025643,87.92417277251764,82.61558447477884
2021-02-10,147.30357639486053,24.7386363943967,86.42147281323878,96.38094504472984,,0.035125234431143015,22.969897408134262,23.60475606145856,23.326349192569783,22.803275261939383,80.24259432624113,73.11955293596391,81.48758074845438,73.22575493556373,89.489993889797,91.76995250512829,90.87871389596314,88.34109446819987,66.7771009600284,24.33436296442913,22.67518437436556,21.016005784301992,67.63614319272054,85.00919184996381,79.21304952718683,73.41690720440984,66.80101040491178,94.80590854653516,88.3418012303964,81.87769391425763
2021-02-11,152.1574084497295,25.55380456114232,89.26916548463358,99.5568144430576,,0.03295121662123024,23.33848243892536,23.62977075916872,23.73134107776479,22.85774118865627,81.53020212765958,73.40515175865343,82.9024143368506,73.5434462335651,90.9259895134294,91.87151357920965,92.45655035907123,88.56318793304854,70.86256218678673,24.899392895722233,22.81920020978547,20.73900752384871,71.630782431536,86.98305645864502,79.71615165484641,72.4492468510478,70.88513441013882,97.00724729004511,88.90288237075873,80.79851745147235
2021-02-12,149.26905412314252,25.06872504567909,87.57459810874704,97.66695999122638,,-0.0189826729832957,23.668822426744264,23.643731518945838,23.974501799203754,22.901523047211175,82.68420543735225,73.65746867287334,83.75190229537722,73.82129082515287,92.2129836591238,91.9301193112605,93.40389756491763,88.74346064707186,65.68616181859377,25.236950926425806,22.966734756716512,20.69651858700722,66.38021372388042,88.16227513942769,80.23154598108754,72.30081682274738,65.70520064617901,98.32236270255115,89.47767229989083,80.63298189723051
2021-02-16,152.9505834720565,25.68701292549232,89.73451300236407,100.07579001791284,,0.024663714596039554,24.01956256344319,23.661596259030457,24.285867458528948,22.95668126262268,83.90947423167849,73.92538316199594,84.83964969664756,74.1364041355927,93.57945613970954,92.00397540424679,94.61696892000765,88.96786320887068,68.81327277703815,25.635314280756237,23.17373133924341,20.712148397730584,69.45367728190122,89.55390995903505,80.95466382978731,72.35541770053956,68.83161031886787,99.8743737329665,90.28412443924523,80.69387514552396
2021-02-17,148.717822425236,24.97614942139812,87.25119621749408,97.30628828668864,,-0.027674043149981342,24.245639778033432,23.68207314269641,24.411373269959704,22.996670731113284,84.69924799054374,74.19406455839584,85.27811270043783,74.39610298869965,94.46024581816663,92.08783524187591,95.10593607758602,89.1329805371443,61.83585783645984,25.83047916729626,23.331298402923455,20.83211763855065,62.391498546624966,90.2356951903364,81.50510555555562,72.77451592077483,61.85026164557589,100.6347299589282,90.89800073635777,81.16127151378734
2021-02-18,147.949590013674,24.847129999323272,86.80048226950355,96.8036326984641,,-0.005165705085200534,24.463213439805106,23.697018811507096,24.49060176620762,23.03331348889962,85.45931560283688,74.44706991094372,85.55490716754068,74.64173426158686,95.30790592376349,92.15022115520098,95.41460819047293,89.28487463934866,60.63416547786675,25.997534411924065,23.453887798605933,20.910241185287802,61.175660622874005,90.81928274349562,81.93335697399534,73.04743120449507,60.64793906501276,101.28557190895447,91.37560514510423,81.465638381254
2021-02-19,148.922351833509,25.01049874805441,87.3711914893617,97.44011217706012,,0.006574954481084472,24.6747131352778,23.70365517294018,24.585128490179763,23.07246567224922,86.19816453900708,74.67959706483957,85.88514068059904,74.8938027215428,96.13190204874584,92.18041131059317,95.7828816425797,89.44636449158057,61.65044189410719,26.17201444267084,23.542609595993767,20.913204749316694,62.18065322739018,91.42880790055142,82.24329598108754,73.05778406162366,61.6641483349143,101.96534059089329,91.72126246194178,81.47718433299026
2021-02-22,143.22795379585952,24.05416322663599,84.03034751773049,93.71425922927884,,-0.03823736307908743,24.802852879474862,23.697678615826522,24.48858935135362,23.091905227781627,86.64580543735224,74.87068462704569,85.54790556007748,75.07472440067522,96.63113043977795,92.16151623346155,95.406768476525,89.5308772586637,53.02128062075037,26.22144987493771,23.596500338363665,20.97155080178962,53.457155971504264,91.60150468130982,82.43155685579202,73.26160903027423,53.030961164903104,102.15793947163286,91.9312190899453,81.70449870825774
2021-02-23,141.095360575452,23.696008662110035,82.77917730496453,92.3189003723568,,-0.014889504205632065,24.753130134668744,23.68451304512577,24.34448377149115,23.103867672025753,86.472104964539,75.03976007013968,85.04450042278421,75.22728782452253,96.43741219847193,92.11467721981802,94.84533791213079,89.58608563715266,50.188076716019125,26.2416972331173,23.637447249103328,21.033197265089356,50.594410256542766,91.67223640987226,82.57460000000006,73.47696359012787,50.19658505967036,102.23682253878665,92.09074695926009,81.94467137973352
2021-02-24,144.65716539269405,21.52894992503748,76.47959948870898,83.8092485549133,,0.025243954179041683,24.51610789092697,23.64391344875655,23.832568526681392,23.07268118198638,85.7711743696747,75.13066148041278,83.48724570749779,75.25208607529851,95.50729508156884,91.96039013604398,92.83877621081851,89.47169282364298,37.2263480059857,26.310104341414675,23.58830501130905,20.866505681203424,39.2091272372141,91.79692077757043,82.46646661746152,73.1360124573526,37.154434801358285,102.51014406747785,91.89594737941238,81.2817506913469
2021-02-25,132.769517102095,19.75974212893553,70.19465274818918,76.92196531791909,,-0.08217808124698289,24.01821846438086,23.58403316469037,23.092054636182144,23.00707842846062,84.14849236316972,75.15452975341574,81.07041062398713,75.15193888070228,93.56139710888777,91.73106933273228,89.9448105939277,89.2231833680841,30.33764987385834,26.58415623288079,23.494057936257555,20.40395963963432,31.57499860854511,92.56326167547955,82.1955433447055,71.82782501393145,30.29398914518256,103.5879949990953,91.52569549934238,79.46339599958945
2021-02-26,136.83017413463702,20.396977511244376,72.45837239028546,79.27456647398843,,0.030584256997933768,23.502535759391062,23.540969397860223,22.602040613466183,22.95539326178307,82.46741305373492,75.22854036192251,79.50458549058683,75.09860093039698,91.53317231198085,91.56577870691521,88.00476620848418,89.02618105334953,35.00301514849753,26.724538238141285,23.420509099158203,20.11647996017512,36.37977539479193,92.93332012501929,81.9988075906973,71.0642950563753,34.727587812706076,104.15844513242602,91.2295809127051,78.30071669298418
2021-03-01,138.0997530225755,20.58623088455772,73.13067746058799,80.01011560693642,,0.009278500856757299,23.054286343278925,23.488824464771625,22.235529753664643,22.908479155303358,81.023020988919,75.2803743254278,78.34569312149613,75.0596321488166,89.76748787355186,91.36528577743773,86.55119337183913,88.8476451039156,36.36604349643983,26.82008091346122,23.36155438501159,19.903027856561962,37.77722516651533,93.1714551994472,81.85361321313567,70.53577122682415,36.09613982144305,104.54848396493031,90.9902357663378,77.4319875677453
2021-03-02,133.7547502273125,19.93853073463268,70.82978270132084,77.49277456647398,,-0.031462784691241974,22.47943812419296,23.42842480024118,21.817893568386104,22.849668295488097,79.13254795881468,75.30451761553917,76.97916395419153,74.97587275381669,87.50918632840798,91.13272511143936,84.90420813450001,88.6227961823821,33.756948396210554,26.987842453441363,23.249500343818067,19.51115823419477,34.94793445806984,93.69202223030494,81.52101109524664,69.34999996018833,33.506852031952874,105.2165148774635,90.54432123405874,75.87212759065399
2021-03-03,127.75355807725352,19.043946026986507,67.65185342991052,74.01589595375722,,-0.04486713286713284,21.8862177847518,23.354776803932406,21.313539469949813,22.774307458488064,77.17261368005633,75.28555084038454,75.28328931341316,74.83084266819478,85.18014709511483,90.84870992323299,82.92451501072858,88.33355063330042,30.501930787322003,27.227741798143654,23.065928781392607,18.90411576464156,31.44500535677209,94.51147084436275,80.93593083530008,67.36039082623742,30.276449357944767,106.15961022495516,89.82019645664072,73.48078268832627
2021-03-04,123.4185323262965,18.397733133433285,65.35624201107798,71.50433526011561,,-0.03393272027958383,21.2412780981628,23.27703540927668,20.783392863310443,22.687642620368166,75.02818965421378,75.24986610164427,73.4783716220795,74.6432268135984,82.65021735127998,90.54876545092142,80.84811869243532,88.0002988437324,28.373580353820405,27.485314336620142,22.852245768983945,18.219177201347748,29.17047290665887,95.42009470568243,80.24375262852537,65.06741055136831,28.164136212157466,107.16682283009531,88.97906163752171,70.7913004449481
2021-03-05,124.328937619219,18.53344527736132,65.83834682573499,72.03179190751446,,0.007376568783977744,20.593572751093493,23.202088449630857,20.374311484046963,22.605381286843276,72.8749051878511,75.2227876361665,72.08927620456231,74.46887275443278,80.10938532432542,90.25966968109279,79.24515018608608,87.68409078558946,29.486379022907865,27.63465114760777,22.634142943185637,17.633634738763504,30.310552730147695,95.96243650594573,79.53653486342914,63.11063322091255,29.28003086790294,107.74917765750027,88.1206436865356,68.49210971557093
2021-03-08,115.66636890053452,17.24213493253373,61.25108649339582,67.01300578034682,,-0.06967459776110407,19.91236992168327,23.10546739296308,19.80482483831728,22.499178388738134,70.59697908541764,75.12676412611557,70.11869625707749,74.20713441263007,77.43925997943221,89.88640949070052,77.02112393049713,87.27476236964407,25.43685989362368,27.881207180975995,22.357611400579053,16.83401562018211,26.019053711651253,96.87876788556503,78.62139226138498,60.36401663720494,25.259341622987485,108.7054676563083,87.03519520960506,65.36492276290183
2021-03-09,124.95820309160425,18.6208215892054,66.14874307626758,72.371387283237,,0.08033306724671285,19.4048512143928,23.022212410402787,19.589551520296936,22.422379244192932,68.93393566254794,75.0786090074366,69.39688658783932,74.04756230695953,75.44450867052024,89.56510121367884,76.17571726735892,86.97964603129937,35.605247951971215,27.76391884586836,22.078990674530765,16.39406250319317,36.37649289663384,96.52114516148038,77.70302031354352,58.88489546560667,35.45086348686352,108.24316924990035,85.94096043449606,63.63875161909178
2021-03-10,124.43921772304026,18.543484257871064,65.87400937366851,72.07080924855491,,-0.004153271699846139,19.10630464767616,22.941077593691023,19.39935747258314,22.34556944248359,67.8733766510439,75.03532680755707,68.75636345799008,73.88570977362704,74.2706647398844,89.25200877222306,75.4293703548491,86.68442154055195,35.31431892776051,27.6309075684723,21.811206269301557,15.991504970130816,36.07141970998518,96.11758021873725,76.82227551035933,57.52697080198142,35.16122622931862,107.71786195606333,84.88897991072659,62.06009786538985
2021-03-11,129.6814689699295,19.324665667166418,68.64908393694077,75.10693641618498,,0.04212700258656987,19.062797001499252,22.87012332166005,19.385777144325555,22.285749565744638,67.71881976991905,75.02603350391097,68.73685809052657,73.78201421250454,74.08916184971098,88.97846392527184,75.37074600236471,86.45516440937637,40.59448075303386,27.293630348265257,21.540507732940046,15.787385117614836,41.41595521552514,95.01457585707564,75.93365606654443,56.852736276013225,40.453376305617724,106.3942104124697,83.82527947929935,61.256348546129004
2021-03-12,128.309151889592,19.12016791604198,67.92262462718364,74.3121387283237,,-0.010582214184015282,18.935116041979008,22.80012162739375,19.337484557364906,22.223064780602012,67.26524499360886,75.0173697937587,68.58881564264604,73.66598669596354,73.59291907514451,88.7085961087779,75.17827195253908,86.21470845529612,39.68132149800818,26.753697326631233,21.218825900685026,15.683954474738819,40.462309858317475,93.21824757850943,74.86632902367194,56.51441046883444,39.543476592364776,104.27910974470183,82.56304569356266,60.84698164242349
2021-03-15,131.65511044365124,19.618770614692654,69.69386450788241,76.25,,0.026077317983820736,18.838370014992503,22.741039606597706,19.38862747687904,22.171494599098857,66.9215636983383,75.04204498741441,68.78973361814356,73.58733081105103,73.21690751445087,88.48111855201047,75.37313159753197,86.0173874957853,43.04534873315472,26.226997868396584,20.946328179135705,15.665658489874826,43.85674545112312,91.48361912111832,73.97229234362871,56.460965566139095,42.914892625210605,102.2128598427861,81.49219769400135,60.771535545216594
2021-03-16,132.65315922935125,19.767496251874064,70.22219855134215,76.82803468208093,,0.007580782715815415,18.82126656671664,22.68065059112027,19.457512708696317,22.123890671431038,66.86080528334044,75.06464474504637,69.05018178781603,73.52069452868056,73.15043352601155,88.24858478159987,75.63765943108632,85.83542011333572,44.04774893527659,25.47924208951238,20.65035234545479,15.821462601397204,44.86647998318152,88.9955010162301,72.99667662107761,56.99785222592513,43.919501341954806,99.2829669515848,80.32980992720975,61.37665290283471
2021-03-17,133.15218362220125,19.841859070464768,70.486365573072,77.11705202312139,,0.0037618734129596376,18.90105787106447,22.623288830323958,19.52739386538149,22.07870192685745,67.14425649765658,75.09590019832596,69.31130611240802,73.46060880678732,73.46054913294799,88.0277974599026,75.90663990236543,85.66277916105425,44.57302524148725,24.803036312155275,20.393637827908123,15.98423934366097,45.395283661723674,86.7794423417167,72.1584350888565,57.537427835996304,44.44593620272695,96.62844759819308,79.32034811403139,62.0122486298697
2021-03-18,126.97675676068248,18.9216191904048,67.2172986791649,73.54046242774567,,-0.046378712639370545,18.95344647676162,22.5598215141109,19.41725301538573,22.016185437026703,67.33036216446528,75.10262064862295,68.930577488182,73.33697890327004,73.66416184971098,87.78325430503318,75.47642581607091,85.42273328514715,39.61651094763663,24.041766865985473,20.097362287462197,16.15295770893892,40.25036555308637,84.29201395174101,71.17927590933957,58.06653786693811,39.50393321670284,93.63966112736897,78.15718960049547,62.67471807362197
2021-03-19,128.20685188905776,19.10492353823088,67.868470387729,74.25289017341039,,0.00968756140695648,19.010594302848574,22.49385166063902,19.36046583772121,21.958536686555497,67.53337452066468,75.10443488366735,68.73746710628146,73.2286916059326,73.88627167630058,87.52902133972734,75.25396479013264,85.20154827303354,41.02333840655846,23.05458629431824,19.80208352697102,16.5495807596238,41.66853146424337,81.0621782717272,70.20413985425793,59.34610143678866,40.91327796508199,89.7654806776906,76.99782850031298,64.23017632293535
2021-03-22,131.60520800436626,19.611334332833582,69.66744780570941,76.22109826589596,,0.02650682132222726,19.24751424287856,22.441437412392155,19.406078291378005,21.912057432026348,68.37501065189603,75.14660160443157,68.90655450617744,73.15817192672026,74.8070809248555,87.32740186413587,75.42980724027143,85.0237175798229,44.84640061374592,22.182369345886464,19.5799420822809,16.97751481867534,45.51600470307754,78.29842208220899,69.48599486865689,60.6735676551048,44.74320636047269,86.3303094257119,76.12317045214384,65.91603147857577
2021-03-23,130.45246165688275,19.439556221889053,69.05722198551342,75.55346820809248,,-0.008759124087591386,19.329387706146928,22.382473361755324,19.41216518783456,21.863097012023626,68.66585854282062,75.16994073782026,68.93394859332943,73.07696499719141,75.12528901734103,87.10036672282963,75.45229105260253,84.83618788929358,43.80900567031069,21.157927827639657,19.36711946026985,17.576311092900045,44.44511129095663,75.16157787087292,68.79989710268433,62.438216334495735,43.70826934709694,82.28343208089302,75.28489884393062,68.28636560696822
2021-03-24,126.183307976051,18.803382308845578,66.79727311461441,73.08092485549133,,-0.03272574259319472,19.355377511244377,22.331705099895444,19.301477391654743,21.802508602059703,68.75818491691521,75.20901823819639,68.54546214265397,72.95261466288295,75.22630057803468,86.90506261106066,75.02113356221868,84.6034104034757,40.1086201471069,20.734691186298463,19.230841079460255,17.726990972622048,40.63229256859943,73.65806892448047,68.31578078397959,62.973492643478714,40.01662393663435,80.60229260156873,74.74848265895952,68.8946727163503
2021-03-25,125.10791040945924,18.64313043478261,66.22799318278653,72.45809248554913,,-0.008522502570592505,19.287223988005998,22.271826247090576,19.181777944950717,21.739946658153226,68.51607584149978,75.22263011858303,68.1241041499508,72.8194538414949,74.9614161849711,86.67441264933514,74.5551260937333,84.36290905856626,39.21016946976582,20.67908177744777,19.17501049475261,17.670939212057448,39.70820244030684,73.46052165294493,68.11744780570947,62.774373958474015,39.12028891331364,80.3709884017681,74.52528901734101,68.67958963291392
2021-03-26,128.14197871798726,19.09525637181409,67.83412867490414,74.21531791907515,,0.0242516104585071,19.28473283358321,22.225735543782307,19.166046749834965,21.687576553473242,68.50722624627184,75.27670809476967,68.07138133630595,72.72073453126538,74.95173410404625,86.49727345042345,74.49334278925001,84.16196665976446,43.083927013188784,20.50560244875855,19.109924437781096,17.71424642680364,43.60514056874332,72.8442524143651,67.88623561994041,62.92821882551572,42.99955152933039,79.69674641829519,74.27232658959535,68.84790676089551
2021-03-29,129.22985189440024,19.257367316341828,68.41001278227525,74.84537572254335,,0.008489592460618756,19.248592503748124,22.180381812953378,19.18265048919985,21.63945359828252,68.37884107371113,75.33421650052833,68.13295069011855,72.6353737045527,74.81127167630058,86.32300600246275,74.55734877712152,83.97747971051255,44.450765437117056,20.267699402523448,19.043481259370303,17.819263116217158,44.978349100597725,71.99912388944554,67.65020238602477,63.30128088260401,44.36833962093689,78.7721162448917,74.01408959537571,69.25606294585971
2021-03-30,128.46634457333974,19.14359220389805,68.00583723902855,74.40317919075144,,-0.005908134303863499,19.186202098950524,22.125592681933043,19.17554898278134,21.590030600373915,68.15720494247975,75.36583094664971,68.10983915355673,72.54369971513638,74.56878612716761,86.11213695531758,74.52931794323604,83.78788960121035,43.65832085553163,20.158798191223134,19.003734332833574,17.848670474444013,44.16551871419657,71.61226242833992,67.50900511291016,63.4057477974804,43.57740796041919,78.34886253931013,73.85960982658958,69.37035711386902
2021-03-31,133.22204703720024,19.852269865067463,70.52334895611418,77.15751445086704,,0.03701905335327371,19.187243178410792,22.06323823951368,19.298589143197,21.55561949670448,68.16090328078398,75.38403362627737,68.54865911765809,72.50369276941318,74.57283236994219,85.87198807823604,75.0071718537144,83.65659504377781,49.67627148239377,20.25712940192769,19.04415052473762,17.831171647547553,50.20213159600614,71.96157494186751,67.65257988922033,63.34358483657315,49.60370514888099,78.7310350496822,74.01669075144505,69.3023464532079
2021-04-01,137.84800315891977,20.5416131934033,72.97217724755006,79.83670520231215,,0.03472365291330348,19.349242578710644,22.000860158818554,19.52459351596178,21.535540163965845,68.73639113762249,75.40850819294761,69.35293514127481,72.51296968977232,75.20245664739885,85.63180557912379,75.8852688261867,83.58095366077849,54.74036165729651,20.489351754714882,19.15134452773612,17.81333730075736,55.26828049697926,72.78652332975128,68.03337665104394,63.280229972336606,54.67487376184259,79.6335867308135,74.43330924855488,69.23303176629625
2021-04-05,139.6020738997875,20.802998500749624,73.90072432893055,80.85260115606937,,0.012724672832914008,19.519050074962518,21.933493298889196,19.757030785923206,21.52103438845661,69.33961653174265,75.42224638179223,70.17980590266676,72.54044997965663,75.86242774566475,85.37229779381774,76.78842015889263,83.52692687850701,56.52677027195736,20.750751828458085,19.264822188905537,17.77889254935299,57.052449044833395,73.71512286738826,68.43649552620373,63.15786818501919,56.46379132257328,80.64954007541228,74.87434971098263,69.09915934655298
2021-04-06,138.3445324298055,20.61560419790105,73.23502343417128,80.1242774566474,,-0.009008042895442436,19.61947706146926,21.881864315176667,19.91313504264645,21.503105077752537,69.69637409458883,75.47570902075802,70.73529999930395,72.55420390944899,76.25274566473988,85.17380827360117,77.39493966757531,83.45954768203454,54.85511489755811,20.714453732910613,19.433495652173903,18.152537571437193,55.34800726852512,73.58617724675402,69.0356923732425,64.48520749973098,54.79406713929431,80.50846447797285,75.52991329479765,70.55136211162245
2021-04-07,141.1590300054795,21.035010494752623,74.72492543672773,81.75433526011561,,0.0203441186018829,19.779022488755622,21.85070791622063,20.117112397574843,21.493835878089172,70.26314443971027,75.58694084446614,71.4606864424719,72.59718849414757,76.8728323699422,85.0547500889143,78.18755704803718,83.42578109942228,57.85885372156868,20.955437646160895,19.554205097451266,18.152972548741637,58.347270549227105,74.4422502662366,69.46450149126551,64.48675271629442,57.801752247335884,81.44506869982908,75.99906069364158,70.55305268745408
